"ts","enso1","year","month","time","enso2"
1990.54,0.260744,1990,7,"1990-7-15 00:00:00",0
1990.62,0.249165,1990,8,"1990-8-15 00:00:00",0
1990.71,0.165556,1990,9,"1990-9-15 00:00:00",0
1991.79,0.952278,1991,10,"1991-10-15 00:00:00",1
1991.88,1.20119,1991,11,"1991-11-15 00:00:00",1
1991.04,0.548571,1991,1,"1991-1-15 00:00:00",1
1991.96,1.64476,1991,12,"1991-12-15 00:00:00",2
1991.12,0.325487,1991,2,"1991-2-15 00:00:00",0
1991.21,0.15139,1991,3,"1991-3-15 00:00:00",0
1991.29,0.278885,1991,4,"1991-4-15 00:00:00",0
1991.38,0.51696,1991,5,"1991-5-15 00:00:00",1
1991.46,0.741035,1991,6,"1991-6-15 00:00:00",1
1991.54,0.738783,1991,7,"1991-7-15 00:00:00",1
1991.62,0.506695,1991,8,"1991-8-15 00:00:00",1
1991.71,0.273066,1991,9,"1991-9-15 00:00:00",0
1992.79,-0.303402,1992,10,"1992-10-15 00:00:00",0
1992.88,-0.0848637,1992,11,"1992-11-15 00:00:00",0
1992.04,1.67591,1992,1,"1992-1-15 00:00:00",2
1992.96,0.0512333,1992,12,"1992-12-15 00:00:00",0
1992.12,1.64914,1992,2,"1992-2-15 00:00:00",2
1992.21,1.56379,1992,3,"1992-3-15 00:00:00",2
1992.29,1.49036,1992,4,"1992-4-15 00:00:00",1
1992.38,1.36208,1992,5,"1992-5-15 00:00:00",1
1992.46,0.625185,1992,6,"1992-6-15 00:00:00",1
1992.54,0.385214,1992,7,"1992-7-15 00:00:00",0
1992.62,-0.0729656,1992,8,"1992-8-15 00:00:00",0
1992.71,-0.0915432,1992,9,"1992-9-15 00:00:00",0
1993.79,0.404278,1993,10,"1993-10-15 00:00:00",0
1993.88,0.342455,1993,11,"1993-11-15 00:00:00",0
1993.04,0.312201,1993,1,"1993-1-15 00:00:00",0
1993.96,0.203823,1993,12,"1993-12-15 00:00:00",0
1993.12,0.431946,1993,2,"1993-2-15 00:00:00",0
1993.21,0.52441,1993,3,"1993-3-15 00:00:00",1
1993.29,0.993155,1993,4,"1993-4-15 00:00:00",1
1993.38,1.01807,1993,5,"1993-5-15 00:00:00",1
1993.46,0.728554,1993,6,"1993-6-15 00:00:00",1
1993.54,0.433023,1993,7,"1993-7-15 00:00:00",0
1993.62,0.231276,1993,8,"1993-8-15 00:00:00",0
1993.71,0.308136,1993,9,"1993-9-15 00:00:00",0
1994.79,0.937788,1994,10,"1994-10-15 00:00:00",1
1994.88,1.1948,1994,11,"1994-11-15 00:00:00",1
1994.04,0.0845013,1994,1,"1994-1-15 00:00:00",0
1994.96,1.22382,1994,12,"1994-12-15 00:00:00",1
1994.12,-0.146534,1994,2,"1994-2-15 00:00:00",0
1994.21,-0.0101891,1994,3,"1994-3-15 00:00:00",0
1994.29,0.103714,1994,4,"1994-4-15 00:00:00",0
1994.38,0.216831,1994,5,"1994-5-15 00:00:00",0
1994.46,0.358284,1994,6,"1994-6-15 00:00:00",0
1994.54,0.262774,1994,7,"1994-7-15 00:00:00",0
1994.62,0.591764,1994,8,"1994-8-15 00:00:00",1
1994.71,0.444756,1994,9,"1994-9-15 00:00:00",0
1995.79,-0.680912,1995,10,"1995-10-15 00:00:00",-1
1995.88,-0.727804,1995,11,"1995-11-15 00:00:00",-1
1995.04,1.143,1995,1,"1995-1-15 00:00:00",1
1995.96,-0.714447,1995,12,"1995-12-15 00:00:00",-1
1995.12,0.883926,1995,2,"1995-2-15 00:00:00",1
1995.21,0.534231,1995,3,"1995-3-15 00:00:00",1
1995.29,0.332504,1995,4,"1995-4-15 00:00:00",0
1995.38,0.10335,1995,5,"1995-5-15 00:00:00",0
1995.46,0.166864,1995,6,"1995-6-15 00:00:00",0
1995.54,0.142384,1995,7,"1995-7-15 00:00:00",0
1995.62,-0.304825,1995,8,"1995-8-15 00:00:00",0
1995.71,-0.519005,1995,9,"1995-9-15 00:00:00",-1
1996.79,-0.228262,1996,10,"1996-10-15 00:00:00",0
1996.88,-0.241705,1996,11,"1996-11-15 00:00:00",0
1996.04,-0.602409,1996,1,"1996-1-15 00:00:00",-1
1996.96,-0.416218,1996,12,"1996-12-15 00:00:00",0
1996.12,-0.646734,1996,2,"1996-2-15 00:00:00",-1
1996.21,-0.42382,1996,3,"1996-3-15 00:00:00",0
1996.29,-0.263735,1996,4,"1996-4-15 00:00:00",0
1996.38,-0.322618,1996,5,"1996-5-15 00:00:00",0
1996.46,-0.0297356,1996,6,"1996-6-15 00:00:00",0
1996.54,-0.0239658,1996,7,"1996-7-15 00:00:00",0
1996.62,-0.216295,1996,8,"1996-8-15 00:00:00",0
1996.71,-0.284414,1996,9,"1996-9-15 00:00:00",0
1997.79,2.36526,1997,10,"1997-10-15 00:00:00",2
1997.88,2.51216,1997,11,"1997-11-15 00:00:00",3
1997.04,-0.386589,1997,1,"1997-1-15 00:00:00",0
1997.96,2.34623,1997,12,"1997-12-15 00:00:00",2
1997.12,-0.224792,1997,2,"1997-2-15 00:00:00",0
1997.21,-0.0118198,1997,3,"1997-3-15 00:00:00",0
1997.29,0.408764,1997,4,"1997-4-15 00:00:00",0
1997.38,0.95878,1997,5,"1997-5-15 00:00:00",1
1997.46,1.25143,1997,6,"1997-6-15 00:00:00",1
1997.54,1.73019,1997,7,"1997-7-15 00:00:00",2
1997.62,2.03502,1997,8,"1997-8-15 00:00:00",2
1997.71,2.17817,1997,9,"1997-9-15 00:00:00",2
1998.79,-1.13657,1998,10,"1998-10-15 00:00:00",-1
1998.88,-1.16073,1998,11,"1998-11-15 00:00:00",-1
1998.04,2.49331,1998,1,"1998-1-15 00:00:00",2
1998.96,-1.48839,1998,12,"1998-12-15 00:00:00",-1
1998.12,2.11735,1998,2,"1998-2-15 00:00:00",2
1998.21,1.55745,1998,3,"1998-3-15 00:00:00",2
1998.29,0.988174,1998,4,"1998-4-15 00:00:00",1
1998.38,0.78105,1998,5,"1998-5-15 00:00:00",1
1998.46,-0.298855,1998,6,"1998-6-15 00:00:00",0
1998.54,-0.619556,1998,7,"1998-7-15 00:00:00",-1
1998.62,-0.751245,1998,8,"1998-8-15 00:00:00",-1
1998.71,-0.767315,1998,9,"1998-9-15 00:00:00",-1
1999.79,-0.984472,1999,10,"1999-10-15 00:00:00",-1
1999.88,-1.34994,1999,11,"1999-11-15 00:00:00",-1
1999.04,-1.47404,1999,1,"1999-1-15 00:00:00",-1
1999.96,-1.52404,1999,12,"1999-12-15 00:00:00",-2
1999.12,-1.39078,1999,2,"1999-2-15 00:00:00",-1
1999.21,-0.859049,1999,3,"1999-3-15 00:00:00",-1
1999.29,-0.734625,1999,4,"1999-4-15 00:00:00",-1
1999.38,-0.78616,1999,5,"1999-5-15 00:00:00",-1
1999.46,-0.863316,1999,6,"1999-6-15 00:00:00",-1
1999.54,-0.722095,1999,7,"1999-7-15 00:00:00",-1
1999.62,-0.903364,1999,8,"1999-8-15 00:00:00",-1
1999.71,-0.783255,1999,9,"1999-9-15 00:00:00",-1
2000.79,-0.501171,2000,10,"2000-10-15 00:00:00",-1
2000.88,-0.684565,2000,11,"2000-11-15 00:00:00",-1
2000.04,-1.7459,2000,1,"2000-1-15 00:00:00",-2
2000.96,-0.900097,2000,12,"2000-12-15 00:00:00",-1
2000.12,-1.51677,2000,2,"2000-2-15 00:00:00",-2
2000.21,-1.20046,2000,3,"2000-3-15 00:00:00",-1
2000.29,-0.718666,2000,4,"2000-4-15 00:00:00",-1
2000.38,-0.70969,2000,5,"2000-5-15 00:00:00",-1
2000.46,-0.662676,2000,6,"2000-6-15 00:00:00",-1
2000.54,-0.453497,2000,7,"2000-7-15 00:00:00",0
2000.62,-0.275785,2000,8,"2000-8-15 00:00:00",0
2000.71,-0.337244,2000,9,"2000-9-15 00:00:00",0
2001.79,-0.217293,2001,10,"2001-10-15 00:00:00",0
2001.88,-0.227835,2001,11,"2001-11-15 00:00:00",0
2001.04,-0.824989,2001,1,"2001-1-15 00:00:00",-1
2001.96,-0.454758,2001,12,"2001-12-15 00:00:00",0
2001.12,-0.606064,2001,2,"2001-2-15 00:00:00",-1
2001.21,-0.419899,2001,3,"2001-3-15 00:00:00",0
2001.29,-0.221546,2001,4,"2001-4-15 00:00:00",0
2001.38,-0.21652,2001,5,"2001-5-15 00:00:00",0
2001.46,-0.0237446,2001,6,"2001-6-15 00:00:00",0
2001.54,0.121695,2001,7,"2001-7-15 00:00:00",0
2001.62,0.00374413,2001,8,"2001-8-15 00:00:00",0
2001.71,-0.238865,2001,9,"2001-9-15 00:00:00",0
2002.79,1.20652,2002,10,"2002-10-15 00:00:00",1
2002.88,1.47164,2002,11,"2002-11-15 00:00:00",1
2002.04,-0.100779,2002,1,"2002-1-15 00:00:00",0
2002.96,1.43332,2002,12,"2002-12-15 00:00:00",1
2002.12,0.0116158,2002,2,"2002-2-15 00:00:00",0
2002.21,0.156021,2002,3,"2002-3-15 00:00:00",0
2002.29,0.207104,2002,4,"2002-4-15 00:00:00",0
2002.38,0.290442,2002,5,"2002-5-15 00:00:00",0
2002.46,0.772114,2002,6,"2002-6-15 00:00:00",1
2002.54,0.681435,2002,7,"2002-7-15 00:00:00",1
2002.62,0.773254,2002,8,"2002-8-15 00:00:00",1
2002.71,0.867537,2002,9,"2002-9-15 00:00:00",1
2003.79,0.503428,2003,10,"2003-10-15 00:00:00",1
2003.88,0.450905,2003,11,"2003-11-15 00:00:00",0
2003.04,1.02512,2003,1,"2003-1-15 00:00:00",1
2003.96,0.334932,2003,12,"2003-12-15 00:00:00",0
2003.12,0.644726,2003,2,"2003-2-15 00:00:00",1
2003.21,0.53046,2003,3,"2003-3-15 00:00:00",1
2003.29,0.0359745,2003,4,"2003-4-15 00:00:00",0
2003.38,-0.447239,2003,5,"2003-5-15 00:00:00",0
2003.46,-0.109926,2003,6,"2003-6-15 00:00:00",0
2003.54,0.257504,2003,7,"2003-7-15 00:00:00",0
2003.62,0.128025,2003,8,"2003-8-15 00:00:00",0
2003.71,0.202606,2003,9,"2003-9-15 00:00:00",0
2004.79,0.775108,2004,10,"2004-10-15 00:00:00",1
2004.88,0.674355,2004,11,"2004-11-15 00:00:00",1
2004.04,0.308521,2004,1,"2004-1-15 00:00:00",0
2004.96,0.722803,2004,12,"2004-12-15 00:00:00",1
2004.12,0.182026,2004,2,"2004-2-15 00:00:00",0
2004.21,-0.0474701,2004,3,"2004-3-15 00:00:00",0
2004.29,0.134005,2004,4,"2004-4-15 00:00:00",0
2004.38,0.180401,2004,5,"2004-5-15 00:00:00",0
2004.46,0.224455,2004,6,"2004-6-15 00:00:00",0
2004.54,0.523924,2004,7,"2004-7-15 00:00:00",1
2004.62,0.745825,2004,8,"2004-8-15 00:00:00",1
2004.71,0.718046,2004,9,"2004-9-15 00:00:00",1
2005.79,-0.100311,2005,10,"2005-10-15 00:00:00",0
2005.88,-0.382664,2005,11,"2005-11-15 00:00:00",0
2005.04,0.60195,2005,1,"2005-1-15 00:00:00",1
2005.96,-0.744577,2005,12,"2005-12-15 00:00:00",-1
2005.12,0.267757,2005,2,"2005-2-15 00:00:00",0
2005.21,0.32696,2005,3,"2005-3-15 00:00:00",0
2005.29,0.354324,2005,4,"2005-4-15 00:00:00",0
2005.38,0.38471,2005,5,"2005-5-15 00:00:00",0
2005.46,0.312084,2005,6,"2005-6-15 00:00:00",0
2005.54,0.108624,2005,7,"2005-7-15 00:00:00",0
2005.62,0.0380745,2005,8,"2005-8-15 00:00:00",0
2005.71,-0.0308838,2005,9,"2005-9-15 00:00:00",0
2006.79,0.804567,2006,10,"2006-10-15 00:00:00",1
2006.88,1.03991,2006,11,"2006-11-15 00:00:00",1
2006.04,-0.935179,2006,1,"2006-1-15 00:00:00",-1
2006.96,1.11811,2006,12,"2006-12-15 00:00:00",1
2006.12,-0.694653,2006,2,"2006-2-15 00:00:00",-1
2006.21,-0.68203,2006,3,"2006-3-15 00:00:00",-1
2006.29,-0.233025,2006,4,"2006-4-15 00:00:00",0
2006.38,-0.0227795,2006,5,"2006-5-15 00:00:00",0
2006.46,0.178455,2006,6,"2006-6-15 00:00:00",0
2006.54,0.141294,2006,7,"2006-7-15 00:00:00",0
2006.62,0.450436,2006,8,"2006-8-15 00:00:00",0
2006.71,0.680416,2006,9,"2006-9-15 00:00:00",1
2007.79,-1.36843,2007,10,"2007-10-15 00:00:00",-1
2007.88,-1.52948,2007,11,"2007-11-15 00:00:00",-2
2007.04,0.640121,2007,1,"2007-1-15 00:00:00",1
2007.96,-1.59679,2007,12,"2007-12-15 00:00:00",-2
2007.12,0.133127,2007,2,"2007-2-15 00:00:00",0
2007.21,-0.0999088,2007,3,"2007-3-15 00:00:00",0
2007.29,-0.0896759,2007,4,"2007-4-15 00:00:00",0
2007.38,-0.3127,2007,5,"2007-5-15 00:00:00",0
2007.46,-0.0774155,2007,6,"2007-6-15 00:00:00",0
2007.54,-0.258196,2007,7,"2007-7-15 00:00:00",0
2007.62,-0.492756,2007,8,"2007-8-15 00:00:00",0
2007.71,-0.989334,2007,9,"2007-9-15 00:00:00",-1
2008.79,-0.246113,2008,10,"2008-10-15 00:00:00",0
2008.88,-0.298925,2008,11,"2008-11-15 00:00:00",0
2008.04,-1.73797,2008,1,"2008-1-15 00:00:00",-2
2008.96,-0.885538,2008,12,"2008-12-15 00:00:00",-1
2008.12,-1.68186,2008,2,"2008-2-15 00:00:00",-2
2008.21,-1.11206,2008,3,"2008-3-15 00:00:00",-1
2008.29,-0.814606,2008,4,"2008-4-15 00:00:00",-1
2008.38,-0.5567,2008,5,"2008-5-15 00:00:00",-1
2008.46,-0.350315,2008,6,"2008-6-15 00:00:00",0
2008.54,0.0830231,2008,7,"2008-7-15 00:00:00",0
2008.62,0.0477943,2008,8,"2008-8-15 00:00:00",0
2008.71,-0.214874,2008,9,"2008-9-15 00:00:00",0
2009.79,1.0006,2009,10,"2009-10-15 00:00:00",1
2009.88,1.55816,2009,11,"2009-11-15 00:00:00",2
2009.04,-0.95483,2009,1,"2009-1-15 00:00:00",-1
2009.96,1.82676,2009,12,"2009-12-15 00:00:00",2
2009.12,-0.696712,2009,2,"2009-2-15 00:00:00",-1
2009.21,-0.669889,2009,3,"2009-3-15 00:00:00",-1
2009.29,-0.180956,2009,4,"2009-4-15 00:00:00",0
2009.38,0.25976,2009,5,"2009-5-15 00:00:00",0
2009.46,0.579334,2009,6,"2009-6-15 00:00:00",1
2009.54,0.808983,2009,7,"2009-7-15 00:00:00",1
2009.62,0.699465,2009,8,"2009-8-15 00:00:00",1
2009.71,0.741785,2009,9,"2009-9-15 00:00:00",1
2010.79,-1.60583,2010,10,"2010-10-15 00:00:00",-2
2010.88,-1.51194,2010,11,"2010-11-15 00:00:00",-2
2010.04,1.47222,2010,1,"2010-1-15 00:00:00",1
2010.96,-1.61198,2010,12,"2010-12-15 00:00:00",-2
2010.12,1.18857,2010,2,"2010-2-15 00:00:00",1
2010.21,1.118,2010,3,"2010-3-15 00:00:00",1
2010.29,0.625395,2010,4,"2010-4-15 00:00:00",1
2010.38,-0.068119,2010,5,"2010-5-15 00:00:00",0
2010.46,-0.533806,2010,6,"2010-6-15 00:00:00",-1
2010.54,-0.777515,2010,7,"2010-7-15 00:00:00",-1
2010.62,-1.24558,2010,8,"2010-8-15 00:00:00",-1
2010.71,-1.5048,2010,9,"2010-9-15 00:00:00",-2
2011.79,-0.878983,2011,10,"2011-10-15 00:00:00",-1
2011.88,-1.03607,2011,11,"2011-11-15 00:00:00",-1
2011.04,-1.65027,2011,1,"2011-1-15 00:00:00",-2
2011.96,-1.02748,2011,12,"2011-12-15 00:00:00",-1
2011.12,-1.24587,2011,2,"2011-2-15 00:00:00",-1
2011.21,-0.93738,2011,3,"2011-3-15 00:00:00",-1
2011.29,-0.664036,2011,4,"2011-4-15 00:00:00",-1
2011.38,-0.443378,2011,5,"2011-5-15 00:00:00",0
2011.46,-0.159916,2011,6,"2011-6-15 00:00:00",0
2011.54,-0.107246,2011,7,"2011-7-15 00:00:00",0
2011.62,-0.575066,2011,8,"2011-8-15 00:00:00",-1
2011.71,-0.699875,2011,9,"2011-9-15 00:00:00",-1
2012.79,0.273977,2012,10,"2012-10-15 00:00:00",0
2012.88,0.390446,2012,11,"2012-11-15 00:00:00",0
2012.04,-0.87401,2012,1,"2012-1-15 00:00:00",-1
2012.96,-0.122118,2012,12,"2012-12-15 00:00:00",0
2012.12,-0.590204,2012,2,"2012-2-15 00:00:00",-1
2012.21,-0.42041,2012,3,"2012-3-15 00:00:00",0
2012.29,-0.217846,2012,4,"2012-4-15 00:00:00",0
2012.38,-0.0910187,2012,5,"2012-5-15 00:00:00",0
2012.46,0.234724,2012,6,"2012-6-15 00:00:00",0
2012.54,0.564823,2012,7,"2012-7-15 00:00:00",1
2012.62,0.751425,2012,8,"2012-8-15 00:00:00",1
2012.71,0.496777,2012,9,"2012-9-15 00:00:00",0
2013.79,-0.196272,2013,10,"2013-10-15 00:00:00",0
2013.88,0.0417252,2013,11,"2013-11-15 00:00:00",0
2013.04,-0.376839,2013,1,"2013-1-15 00:00:00",0
2013.96,-0.0710869,2013,12,"2013-12-15 00:00:00",0
2013.12,-0.393093,2013,2,"2013-2-15 00:00:00",0
2013.21,-0.0807095,2013,3,"2013-3-15 00:00:00",0
2013.29,-0.00179482,2013,4,"2013-4-15 00:00:00",0
2013.38,-0.196049,2013,5,"2013-5-15 00:00:00",0
2013.46,-0.246046,2013,6,"2013-6-15 00:00:00",0
2013.54,-0.173586,2013,7,"2013-7-15 00:00:00",0
2013.62,-0.214624,2013,8,"2013-8-15 00:00:00",0
2013.71,-0.0421238,2013,9,"2013-9-15 00:00:00",0
2014.79,0.531967,2014,10,"2014-10-15 00:00:00",1
2014.88,0.954586,2014,11,"2014-11-15 00:00:00",1
2014.04,-0.370739,2014,1,"2014-1-15 00:00:00",0
2014.96,0.792913,2014,12,"2014-12-15 00:00:00",1
2014.12,-0.438114,2014,2,"2014-2-15 00:00:00",0
2014.21,-0.0189991,2014,3,"2014-3-15 00:00:00",0
2014.29,0.351734,2014,4,"2014-4-15 00:00:00",0
2014.38,0.53521,2014,5,"2014-5-15 00:00:00",1
2014.46,0.570955,2014,6,"2014-6-15 00:00:00",1
2014.54,0.245653,2014,7,"2014-7-15 00:00:00",0
2014.62,0.218115,2014,8,"2014-8-15 00:00:00",0
2014.71,0.423216,2014,9,"2014-9-15 00:00:00",0
2015.79,2.27425,2015,10,"2015-10-15 00:00:00",2
2015.88,2.64734,2015,11,"2015-11-15 00:00:00",3
2015.04,0.636351,2015,1,"2015-1-15 00:00:00",1
2015.96,2.58937,2015,12,"2015-12-15 00:00:00",3
2015.12,0.587008,2015,2,"2015-2-15 00:00:00",1
2015.21,0.521631,2015,3,"2015-3-15 00:00:00",1
2015.29,0.971554,2015,4,"2015-4-15 00:00:00",1
2015.38,1.11736,2015,5,"2015-5-15 00:00:00",1
2015.46,1.36957,2015,6,"2015-6-15 00:00:00",1
2015.54,1.67817,2015,7,"2015-7-15 00:00:00",2
2015.62,1.96095,2015,8,"2015-8-15 00:00:00",2
2015.71,2.0741,2015,9,"2015-9-15 00:00:00",2
2016.79,-0.700743,2016,10,"2016-10-15 00:00:00",-1
2016.88,-0.572985,2016,11,"2016-11-15 00:00:00",-1
2016.04,2.63269,2016,1,"2016-1-15 00:00:00",3
2016.96,-0.502897,2016,12,"2016-12-15 00:00:00",-1
2016.12,2.13336,2016,2,"2016-2-15 00:00:00",2
2016.21,1.65564,2016,3,"2016-3-15 00:00:00",2
2016.29,1.12255,2016,4,"2016-4-15 00:00:00",1
2016.38,0.53018,2016,5,"2016-5-15 00:00:00",1
2016.46,0.147015,2016,6,"2016-6-15 00:00:00",0
2016.54,-0.142776,2016,7,"2016-7-15 00:00:00",0
2016.62,-0.402025,2016,8,"2016-8-15 00:00:00",0
2016.71,-0.406155,2016,9,"2016-9-15 00:00:00",0
2017.79,-0.482582,2017,10,"2017-10-15 00:00:00",0
2017.88,-0.789955,2017,11,"2017-11-15 00:00:00",-1
2017.04,-0.28488,2017,1,"2017-1-15 00:00:00",0
2017.96,-0.842607,2017,12,"2017-12-15 00:00:00",-1
2017.12,0.00939751,2017,2,"2017-2-15 00:00:00",0
2017.21,-0.0375595,2017,3,"2017-3-15 00:00:00",0
2017.29,0.294485,2017,4,"2017-4-15 00:00:00",0
2017.38,0.384811,2017,5,"2017-5-15 00:00:00",0
2017.46,0.306225,2017,6,"2017-6-15 00:00:00",0
2017.54,0.328903,2017,7,"2017-7-15 00:00:00",0
2017.62,-0.111355,2017,8,"2017-8-15 00:00:00",0
2017.71,-0.509554,2017,9,"2017-9-15 00:00:00",-1
2018.79,0.886438,2018,10,"2018-10-15 00:00:00",1
2018.88,1.06139,2018,11,"2018-11-15 00:00:00",1
2018.04,-0.820829,2018,1,"2018-1-15 00:00:00",-1
2018.96,0.985653,2018,12,"2018-12-15 00:00:00",1
2018.12,-0.729483,2018,2,"2018-2-15 00:00:00",-1
2018.21,-0.68511,2018,3,"2018-3-15 00:00:00",-1
2018.29,-0.290836,2018,4,"2018-4-15 00:00:00",0
2018.38,-0.0400791,2018,5,"2018-5-15 00:00:00",0
2018.46,0.207804,2018,6,"2018-6-15 00:00:00",0
2018.54,0.380493,2018,7,"2018-7-15 00:00:00",0
2018.62,0.125425,2018,8,"2018-8-15 00:00:00",0
2018.71,0.351706,2018,9,"2018-9-15 00:00:00",0
2019.79,0.595419,2019,10,"2019-10-15 00:00:00",1
2019.88,0.798555,2019,11,"2019-11-15 00:00:00",1
2019.04,0.56325,2019,1,"2019-1-15 00:00:00",1
2019.96,0.524103,2019,12,"2019-12-15 00:00:00",1
2019.12,0.631887,2019,2,"2019-2-15 00:00:00",1
2019.21,0.85812,2019,3,"2019-3-15 00:00:00",1
2019.29,0.741644,2019,4,"2019-4-15 00:00:00",1
2019.38,0.695421,2019,5,"2019-5-15 00:00:00",1
2019.46,0.742464,2019,6,"2019-6-15 00:00:00",1
2019.54,0.519623,2019,7,"2019-7-15 00:00:00",1
2019.62,0.271315,2019,8,"2019-8-15 00:00:00",0
2019.71,0.154985,2019,9,"2019-9-15 00:00:00",0
2020.79,-1.14831,2020,10,"2020-10-15 00:00:00",-1
2020.88,-0.960775,2020,11,"2020-11-15 00:00:00",-1
2020.04,0.681171,2020,1,"2020-1-15 00:00:00",1
2020.96,-0.961628,2020,12,"2020-12-15 00:00:00",-1
2020.12,0.490927,2020,2,"2020-2-15 00:00:00",0
2020.21,0.40683,2020,3,"2020-3-15 00:00:00",0
2020.29,0.564554,2020,4,"2020-4-15 00:00:00",1
2020.38,-0.04142,2020,5,"2020-5-15 00:00:00",0
2020.46,-0.128826,2020,6,"2020-6-15 00:00:00",0
2020.54,0.0674934,2020,7,"2020-7-15 00:00:00",0
2020.62,-0.341616,2020,8,"2020-8-15 00:00:00",0
2020.71,-0.607735,2020,9,"2020-9-15 00:00:00",-1
2021.04,-0.98288,2021,1,"2021-1-15 00:00:00",-1
2021.12,-0.926313,2021,2,"2021-2-15 00:00:00",-1
